,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
15051,3,1.75,1630,4000.0,1.0,0,0,3,7,1100,530,1968,0,98106,47.5351,-122.353,1300,4000.0,285000
15052,4,2.5,1910,7201.0,1.0,0,0,3,7,1210,700,1987,0,98198,47.3908,-122.316,1690,7554.0,340000
15053,4,2.0,1580,7300.0,1.0,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450.0,405100
15054,3,2.5,1690,4898.0,2.0,0,0,3,7,1690,0,2003,0,98053,47.6834,-122.038,2220,4933.0,464000
15055,4,2.25,1960,8680.0,1.0,0,0,4,8,1290,670,1959,0,98004,47.6076,-122.192,2160,8680.0,723000
15056,8,3.25,4300,10441.0,2.0,0,0,4,8,2800,1500,1979,0,98059,47.4786,-122.131,1780,10457.0,430000
15057,3,1.75,1840,4255.0,1.0,0,0,3,7,940,900,1907,2005,98116,47.58,-122.392,1600,4255.0,645000
15059,5,3.0,2710,4200.0,2.0,0,0,3,7,1890,820,1919,2014,98115,47.6754,-122.307,2150,4200.0,925000
15060,4,1.75,2100,4750.0,1.0,0,0,3,7,1340,760,1975,0,98103,47.6695,-122.333,1700,4125.0,759000
15061,4,2.0,1760,7800.0,1.0,0,0,3,8,1760,0,1954,0,98117,47.6945,-122.38,1950,7800.0,690000
15062,4,2.5,2155,8140.0,2.0,0,0,3,8,2155,0,1996,0,98031,47.4204,-122.201,2155,7245.0,358800
15063,5,1.5,1720,4000.0,1.5,0,0,3,7,1520,200,1925,0,98112,47.6197,-122.287,2280,4000.0,683000
15064,3,1.0,1430,4240.0,1.5,0,0,3,7,1430,0,1924,0,98103,47.6595,-122.337,1660,4240.0,650000
15065,5,2.75,2790,4807.0,1.5,0,0,4,7,2140,650,1949,0,98002,47.3098,-122.223,1056,4807.0,288000
15066,3,1.5,1180,7300.0,1.0,0,0,4,7,1180,0,1968,0,98002,47.2857,-122.197,2030,8424.0,209950
15067,3,3.5,2450,9248.0,2.0,0,4,3,8,1960,490,1933,1993,98136,47.5476,-122.397,2620,10207.0,939000
15068,3,1.0,1330,5850.0,1.0,0,0,3,7,930,400,1954,0,98108,47.5498,-122.298,1440,5850.0,320000
15069,3,2.25,1940,9560.0,2.0,0,0,3,7,1940,0,1989,0,98023,47.2998,-122.387,1800,9560.0,283748
15070,3,2.25,1600,7620.0,1.0,0,0,3,7,1280,320,1987,0,98011,47.774,-122.208,1600,8215.0,370000
15072,5,2.5,2880,6902.0,1.0,0,0,3,8,1680,1200,1976,2007,98058,47.4332,-122.144,2080,5586.0,360000
15073,2,1.5,1160,8060.0,1.0,0,0,4,7,1160,0,1950,0,98136,47.5146,-122.386,1500,8060.0,365000
15074,3,2.0,1360,3120.0,2.0,0,0,3,7,1360,0,1989,0,98115,47.6943,-122.307,1360,3120.0,396900
15075,3,2.5,2014,4500.0,2.0,0,0,3,7,2014,0,2005,0,98001,47.3371,-122.256,2014,4500.0,321000
15076,3,2.0,1440,7008.0,1.0,0,0,3,7,1440,0,1985,0,98030,47.3702,-122.182,1680,7200.0,245000
15077,2,1.0,1570,4704.0,1.5,0,1,3,8,1570,0,1931,0,98136,47.5256,-122.392,1820,4704.0,502000
15078,4,2.75,2330,7642.0,1.0,0,0,3,8,1800,530,1990,0,98023,47.2946,-122.37,2320,7933.0,257000
15079,4,1.75,1880,7303.0,1.0,0,0,3,7,1010,870,1976,0,98034,47.7129,-122.203,1710,7200.0,423000
15080,4,2.25,1850,9911.0,1.0,0,0,4,7,1850,0,1957,0,98008,47.6019,-122.116,1650,8670.0,485000
15081,4,2.5,2230,8560.0,2.0,0,0,3,8,2230,0,2002,0,98059,47.4877,-122.143,2400,7756.0,500000
15082,2,1.0,990,4313.0,1.5,0,2,4,6,990,0,1917,0,98126,47.5677,-122.38,1480,5750.0,442000
15083,3,1.75,1720,3825.0,1.5,0,0,3,7,1720,0,1925,0,98105,47.666,-122.327,2000,3825.0,475000
15084,4,2.25,3230,9935.0,2.0,0,0,3,8,3230,0,1986,0,98028,47.7685,-122.257,2820,9722.0,625000
15085,3,1.0,1180,6050.0,1.0,0,0,3,6,820,360,1944,0,98178,47.4945,-122.249,1070,6050.0,194000
15088,4,2.5,2570,6157.0,2.0,0,0,3,7,2570,0,2006,0,98065,47.5389,-121.89,2060,5292.0,490000
15089,4,1.75,1870,7575.0,1.0,0,0,3,7,1480,390,1972,0,98034,47.7205,-122.218,1670,7575.0,348500
15090,3,1.0,1220,3000.0,1.5,0,0,3,6,1220,0,1901,0,98103,47.6506,-122.346,1350,3000.0,380000
15091,3,2.0,1770,2150.0,3.0,0,0,3,8,1770,0,1999,0,98122,47.6102,-122.314,2010,3200.0,660000
15092,3,1.0,1500,6800.0,1.0,0,0,3,7,1500,0,1943,0,98105,47.6706,-122.268,1500,6800.0,525000
15093,3,2.0,1110,8724.0,1.0,0,0,4,7,1110,0,1990,0,98002,47.3056,-122.206,1390,7750.0,235000
15094,4,3.75,4980,18069.0,2.0,0,3,3,11,4980,0,2006,0,98065,47.5348,-121.856,4080,14577.0,1210000
15095,4,1.75,2360,8116.0,1.0,0,0,4,7,1180,1180,1916,1970,98133,47.7635,-122.335,1670,8160.0,397950
15096,3,1.75,1600,7711.0,1.0,0,0,3,7,1600,0,1999,0,98002,47.284,-122.202,2100,7711.0,268000
15097,3,1.0,1450,4000.0,1.0,0,1,4,8,950,500,1948,0,98118,47.5554,-122.266,1880,4000.0,525000
15098,3,2.5,2680,5860.0,2.0,0,0,3,8,2680,0,2001,0,98011,47.7557,-122.223,2680,5860.0,549950
15099,3,1.75,1150,6600.0,1.5,0,0,4,6,1150,0,1970,0,98033,47.6709,-122.185,1530,6600.0,370000
15100,4,2.25,1870,6693.0,2.0,0,0,3,7,1870,0,1996,0,98003,47.2774,-122.299,1650,6518.0,299000
15101,6,2.75,3400,5000.0,2.0,0,2,3,8,2860,540,1977,0,98107,47.6728,-122.362,1800,5000.0,715000
15102,4,1.5,1810,7200.0,1.0,0,0,3,7,1810,0,1966,0,98034,47.7207,-122.186,2060,7200.0,430000
15103,3,1.75,1860,7191.0,1.0,0,0,4,7,1260,600,1975,0,98058,47.4338,-122.168,1850,7490.0,345000
15105,3,2.5,2130,3500.0,1.0,0,0,4,8,1210,920,1994,0,98072,47.736,-122.159,2030,3710.0,534640
15106,3,2.5,2860,4500.0,2.0,0,2,3,8,1980,880,1915,0,98119,47.6463,-122.371,2310,4500.0,1230000
15107,4,2.5,2370,7274.0,2.0,0,0,3,7,2370,0,1997,0,98031,47.3982,-122.171,2090,7656.0,351000
15108,4,2.25,2290,10409.0,2.0,0,0,3,8,2290,0,1972,0,98005,47.6351,-122.168,2040,10409.0,745000
15109,2,1.0,1120,5329.0,1.0,0,1,3,6,750,370,1929,0,98126,47.5421,-122.378,1530,5330.0,320000
15110,3,2.0,1810,12420.0,1.0,0,0,4,7,1810,0,1957,0,98008,47.5888,-122.127,2230,12330.0,555700
15113,2,1.0,850,6174.0,1.0,0,0,4,7,850,0,1950,0,98155,47.7352,-122.328,1100,6174.0,308500
15114,4,2.5,2665,5868.0,2.0,0,0,3,9,2665,0,2006,0,98030,47.3831,-122.185,2665,6092.0,340000
15115,4,2.75,2580,3560.0,1.5,0,0,5,7,1710,870,1917,0,98115,47.6753,-122.304,1980,3800.0,937750
15116,4,2.5,3200,12369.0,2.0,0,0,3,10,3200,0,1998,0,98059,47.5273,-122.143,3770,12960.0,725126
15117,3,1.0,840,3000.0,1.0,0,0,3,5,840,0,1943,0,98178,47.494,-122.275,1010,6000.0,135000
15118,4,2.5,2970,7961.0,1.0,0,0,3,8,2020,950,1969,0,98125,47.7118,-122.29,1410,7959.0,635000
15119,2,1.0,790,7500.0,1.0,0,0,3,6,790,0,1950,0,98011,47.7644,-122.198,1970,8970.0,245500
15121,3,2.5,2580,14603.0,1.0,0,2,4,9,2580,0,1951,0,98004,47.6199,-122.212,2410,14347.0,1770000
15122,5,2.5,2180,7875.0,1.0,0,0,4,7,1200,980,1955,0,98133,47.7543,-122.341,1840,5105.0,425000
15123,2,1.0,1060,10423.0,1.5,0,0,3,7,1060,0,1965,0,98125,47.705,-122.313,2240,10200.0,220000
15124,3,2.0,1860,9100.0,1.5,0,0,3,8,1860,0,1939,2006,98155,47.7522,-122.304,1620,9519.0,370000
15125,3,2.0,1840,16815.0,1.0,0,0,5,7,960,880,1972,0,98059,47.4837,-122.11,1810,16732.0,390000
15126,3,1.75,1340,16480.0,1.0,0,0,4,7,1340,0,1968,0,98042,47.364,-122.162,1520,10451.0,239000
15127,4,2.25,2320,7350.0,2.0,0,0,3,8,2320,0,1973,0,98058,47.4512,-122.131,2170,7350.0,345000
15128,3,2.5,2110,8304.0,1.0,0,0,4,7,2110,0,1985,0,98030,47.3558,-122.173,1680,7508.0,289000
15129,5,1.5,1840,8050.0,1.5,0,0,4,7,1840,0,1962,0,98198,47.3668,-122.312,1690,8151.0,285000
15130,3,2.0,1080,9225.0,1.0,0,0,2,7,1080,0,1955,0,98146,47.4842,-122.346,1410,9840.0,147400
15131,2,1.0,1290,4636.0,1.0,0,0,3,7,1290,0,1924,0,98112,47.6393,-122.301,1940,4635.0,600000
15132,3,2.25,2210,10794.0,1.0,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.224,2230,10753.0,245000
15133,3,2.25,2210,10794.0,1.0,0,0,3,7,1540,670,1967,0,98178,47.4911,-122.224,2230,10753.0,520000
15136,4,2.75,2440,7150.0,1.0,0,0,3,7,1200,1240,1963,1985,98032,47.3662,-122.282,1790,7150.0,270000
15137,3,2.5,2040,6000.0,1.0,0,0,3,8,1840,200,1951,0,98109,47.6334,-122.35,1820,4920.0,872500
15138,4,3.25,3840,6214.0,1.5,0,3,4,10,2590,1250,1939,0,98199,47.6388,-122.406,3280,5915.0,2150000
15139,3,1.5,1660,7221.0,1.0,0,0,3,7,980,680,1962,0,98168,47.4962,-122.32,1770,8083.0,225000
15140,4,2.0,1640,6000.0,1.5,0,0,4,9,1640,0,1911,0,98119,47.6505,-122.375,1900,6000.0,735000
15141,3,1.0,1310,8400.0,1.0,0,0,3,7,1310,0,1972,1989,98034,47.7253,-122.197,1680,8000.0,375000
15142,3,1.75,1720,9775.0,1.0,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400.0,169000
15143,3,1.75,1720,9775.0,1.0,0,0,3,8,1720,0,1978,0,98032,47.3731,-122.286,1970,8400.0,279950
15145,3,2.25,1960,2345.0,2.0,0,0,3,7,1750,210,2003,0,98118,47.5419,-122.288,1760,1958.0,310000
15147,10,2.0,3610,11914.0,2.0,0,0,4,7,3010,600,1958,0,98006,47.5705,-122.175,2040,11914.0,650000
15148,2,1.5,1800,4500.0,1.0,0,2,3,7,1000,800,1942,0,98109,47.6305,-122.347,2270,3840.0,930000
15149,4,1.5,1960,5000.0,1.0,0,0,3,7,980,980,1912,0,98106,47.5688,-122.363,1300,5000.0,412000
15150,3,1.0,1250,10200.0,1.0,0,0,3,6,1250,0,1965,0,98178,47.4902,-122.256,1800,8283.0,225000
15151,3,2.5,2120,7201.0,2.0,0,0,3,8,2120,0,2003,0,98133,47.7174,-122.337,1930,7206.0,507000
15153,3,2.5,1340,3011.0,2.0,0,0,3,7,1340,0,1995,0,98038,47.3839,-122.038,1060,3232.0,230000
15155,5,3.25,3920,4832.0,2.0,0,0,3,9,3030,890,2014,0,98065,47.5202,-121.885,2660,4832.0,616200
15157,4,2.5,2570,7753.0,2.0,0,0,3,8,2570,0,1987,0,98058,47.4237,-122.162,2140,7615.0,370000
15158,3,1.75,1870,7030.0,1.0,0,0,3,7,1870,0,1977,0,98033,47.6999,-122.17,1820,7500.0,619100
15159,3,2.25,2860,11250.0,1.0,0,1,5,8,2290,570,1956,0,98166,47.4534,-122.372,2030,11250.0,805000
15160,2,1.5,1670,6000.0,1.0,0,0,3,7,1090,580,1950,0,98119,47.6517,-122.374,1670,6000.0,612125
15161,2,1.5,1070,937.0,3.0,0,0,3,8,1070,0,2003,0,98115,47.6761,-122.3,1100,3200.0,350000
15162,2,1.0,940,15000.0,1.0,0,0,3,7,940,0,1960,0,98055,47.4312,-122.195,1450,15000.0,225000
15163,3,2.5,2588,5701.0,2.0,0,0,3,8,2588,0,2008,0,98042,47.3449,-122.151,2389,5702.0,335000
15164,5,3.25,3500,10457.0,2.0,0,0,3,11,3500,0,2001,0,98059,47.5198,-122.157,3500,11734.0,972800
15166,4,3.75,3790,7200.0,2.0,0,0,3,10,2530,1260,1931,0,98112,47.6264,-122.289,3250,7200.0,2200000
15167,3,1.5,1090,8400.0,1.0,0,0,4,7,1090,0,1966,0,98008,47.6219,-122.115,1320,8400.0,415000
15168,3,3.0,2240,10479.0,2.0,0,0,4,7,1710,530,1950,0,98106,47.5529,-122.356,1530,5244.0,399000
15169,2,1.0,1150,4000.0,1.0,0,0,3,7,1150,0,1947,0,98199,47.6575,-122.394,1150,4288.0,376000
15170,3,2.0,1870,3378.0,1.0,0,0,3,7,1120,750,1913,0,98136,47.5371,-122.393,1870,1872.0,340000
15171,5,2.75,2990,7200.0,2.0,0,0,3,8,2990,0,1997,0,98059,47.4955,-122.16,2710,7620.0,490000
15172,4,2.5,2580,6260.0,2.0,0,0,3,7,2580,0,2004,0,98056,47.4858,-122.185,2160,3600.0,374000
15173,4,1.0,2220,3588.0,1.5,0,0,4,7,1470,750,1927,0,98115,47.6854,-122.308,1740,3588.0,852000
15174,3,2.25,1620,12309.0,2.0,0,0,3,7,1620,0,1987,0,98074,47.6188,-122.029,2030,13963.0,473000
15176,2,2.0,1390,12530.0,1.0,0,0,3,8,970,420,1959,0,98155,47.7499,-122.29,1940,12530.0,431000
15177,4,3.0,2270,7245.0,1.0,0,0,3,7,1410,860,1979,0,98155,47.7722,-122.315,1740,7571.0,435000
15179,3,2.75,1250,892.0,2.0,0,0,3,8,1040,210,2010,0,98116,47.5826,-122.387,1250,1296.0,450000
15181,3,1.75,1500,7475.0,1.0,0,0,4,8,1500,0,1976,0,98023,47.3155,-122.365,1940,7475.0,244000
15182,3,2.5,2800,10603.0,2.0,0,0,3,9,2800,0,2001,0,98011,47.7528,-122.195,2580,10603.0,550000
15185,3,1.0,1790,3876.0,1.5,0,0,5,7,1090,700,1904,0,98144,47.575,-122.288,1360,4080.0,350000
15186,3,1.0,1790,3876.0,1.5,0,0,5,7,1090,700,1904,0,98144,47.575,-122.288,1360,4080.0,615000
15187,3,2.25,2220,12056.0,2.0,0,0,3,8,2220,0,1985,0,98052,47.7148,-122.101,2320,12025.0,542000
15188,4,1.75,2000,6000.0,1.0,0,3,5,7,1000,1000,1956,0,98109,47.6428,-122.348,2610,4377.0,710000
15189,3,2.5,1770,9450.0,1.0,0,0,3,8,1770,0,1988,0,98001,47.3196,-122.272,2200,8582.0,289950
15190,4,2.75,4280,12668.0,2.0,0,0,3,9,3900,380,1947,2008,98004,47.6185,-122.219,3590,12670.0,1900000
15191,2,1.0,1260,5100.0,1.5,0,0,4,7,1120,140,1925,0,98117,47.6805,-122.384,1260,5100.0,528000
15192,2,1.0,840,5100.0,1.0,0,0,4,7,840,0,1949,0,98117,47.6779,-122.384,1550,5100.0,471000
15193,4,2.75,1830,6643.0,2.0,0,0,3,8,1830,0,2001,0,98001,47.2601,-122.286,2400,6472.0,250000
15194,3,1.5,970,8400.0,1.0,0,0,3,7,970,0,1966,0,98003,47.3284,-122.331,1230,8400.0,155000
15195,4,1.5,1740,8160.0,1.5,0,0,4,7,1400,340,1946,0,98177,47.7243,-122.363,1600,8160.0,515000
15196,3,2.25,1654,8464.0,2.0,0,0,3,7,1654,0,1995,0,98038,47.3618,-122.033,1975,8515.0,336600
15197,3,2.25,2390,2750.0,2.0,0,0,5,8,1580,810,1925,0,98109,47.6339,-122.354,2200,5160.0,915000
15198,2,1.75,1080,7242.0,2.0,0,0,4,7,1080,0,1984,0,98034,47.7065,-122.235,1800,7321.0,350000
15200,3,1.0,1070,6164.0,1.0,0,0,3,7,1070,0,1967,0,98001,47.3377,-122.291,1320,7920.0,175000
15201,2,2.0,1430,3880.0,1.0,0,0,4,7,1430,0,1949,0,98117,47.6844,-122.392,1430,3880.0,545000
15202,4,3.0,2400,5400.0,2.0,0,2,4,7,1600,800,1965,0,98178,47.5099,-122.26,2400,5400.0,475000
15203,2,1.0,670,11505.0,1.0,0,0,3,5,670,0,2003,0,98059,47.499,-122.157,2180,11505.0,390000
15204,4,2.5,2860,14000.0,2.0,0,0,3,8,2860,0,1995,0,98019,47.7306,-121.973,2650,14564.0,645000
15205,3,1.5,2270,8187.0,1.0,0,0,4,8,1420,850,1954,0,98155,47.7573,-122.278,2020,14092.0,410000
15206,4,2.5,2180,9861.0,2.0,0,2,3,8,2180,0,1997,0,98045,47.4817,-121.802,2390,9761.0,480000
15207,3,1.75,1860,6000.0,2.0,0,2,4,8,1860,0,1959,0,98144,47.5981,-122.288,3030,7119.0,725000
15209,2,1.0,1010,11919.0,1.0,0,0,3,6,1010,0,1947,0,98155,47.7461,-122.322,1220,11240.0,300000
15210,4,2.5,2570,8178.0,1.0,0,2,3,8,1710,860,1961,0,98118,47.5483,-122.261,2050,7500.0,752000
15211,4,2.5,1950,3720.0,2.0,0,0,3,8,1950,0,2004,0,98029,47.5503,-121.997,1720,3720.0,585000
15212,3,1.75,1970,10548.0,1.0,0,0,4,8,1300,670,1973,0,98033,47.6669,-122.179,2500,8548.0,678700
15213,4,2.25,2110,11155.0,2.0,0,0,3,9,2110,0,1975,0,98074,47.6386,-122.058,2660,11900.0,603000
15214,3,1.75,1650,7276.0,1.5,0,4,4,7,1150,500,1928,0,98117,47.6989,-122.399,2300,8088.0,715000
15216,3,2.5,2840,7500.0,2.0,0,3,3,11,2840,0,1997,0,98034,47.7049,-122.224,2580,5918.0,1090000
15217,2,1.75,1490,4800.0,1.0,0,0,4,7,750,740,1918,0,98136,47.5496,-122.391,1400,6000.0,467500
15218,3,2.25,1650,7218.0,1.0,0,0,3,7,1230,420,1985,0,98133,47.7237,-122.335,1690,7459.0,359000
15219,4,2.0,1960,4520.0,1.0,0,0,3,8,960,1000,1922,2001,98116,47.58,-122.405,1680,4520.0,745000
15221,3,2.0,1720,2000.0,1.5,0,0,3,8,1060,660,1910,2000,98109,47.6384,-122.35,1590,4000.0,935000
15222,3,2.5,1980,3128.0,2.0,0,0,3,8,1890,90,2009,0,98027,47.5456,-122.016,2160,2240.0,615000
15224,4,2.5,1990,5577.0,2.0,0,0,3,7,1990,0,1999,0,98092,47.3191,-122.191,2020,6400.0,283500
15225,2,1.0,860,7102.0,1.0,0,0,3,6,860,0,1947,0,98177,47.7042,-122.369,1450,7102.0,340000
15226,4,2.5,2320,9264.0,2.0,0,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129.0,370000
15227,3,2.5,4190,9624.0,2.0,0,0,3,10,4190,0,1999,0,98006,47.5642,-122.127,3650,8321.0,1150000
15228,4,1.0,1940,9533.0,1.0,0,0,3,7,1080,860,1962,0,98031,47.4139,-122.208,1940,8839.0,265000
15229,4,2.25,2520,2370.0,2.0,0,0,3,8,1690,830,1908,0,98122,47.6109,-122.303,1530,2370.0,480000
15230,3,2.0,1880,3800.0,1.0,0,0,5,7,1030,850,1927,0,98115,47.6841,-122.309,1700,3800.0,667500
15231,3,2.5,2910,10044.0,2.0,0,0,4,10,2910,0,1989,0,98004,47.5845,-122.199,2420,12287.0,1400000
15232,7,4.75,5310,8816.0,2.0,0,0,3,10,3650,1660,2013,0,98004,47.6221,-122.208,2920,10610.0,2300000
15233,3,2.25,2670,7500.0,1.0,0,0,4,7,1640,1030,1966,0,98166,47.4608,-122.354,1970,9598.0,465000
15235,3,1.0,1060,5600.0,1.0,0,0,4,6,760,300,1943,0,98146,47.5116,-122.379,1310,5600.0,345000
15236,3,1.5,1120,6900.0,1.0,0,0,5,7,1120,0,1956,0,98007,47.6023,-122.132,1300,7000.0,439800
15237,4,1.75,2250,8580.0,1.0,0,0,4,7,1330,920,1958,0,98011,47.7633,-122.199,2250,10032.0,468000
15238,4,2.5,2070,8473.0,1.0,0,0,4,8,1250,820,1976,0,98033,47.6608,-122.19,2070,9499.0,775000
15239,4,2.25,2370,9360.0,2.0,0,0,4,8,2370,0,1979,0,98052,47.6518,-122.123,2370,9720.0,684680
15243,3,2.5,1610,6600.0,2.0,0,0,3,7,1610,0,1994,0,98003,47.2827,-122.302,1660,7689.0,250000
15244,5,3.0,4150,7500.0,2.5,0,4,5,11,3510,640,1909,0,98119,47.6303,-122.362,2250,4050.0,3070000
15245,4,2.25,1840,7575.0,1.0,0,0,4,7,1390,450,1973,0,98034,47.7328,-122.198,1820,7500.0,442500
15247,3,2.0,1820,4080.0,2.0,0,2,3,8,1820,0,1937,1987,98107,47.6735,-122.401,2160,5400.0,699000
15248,4,2.0,2680,18768.0,1.0,0,0,5,8,2680,0,1965,0,98001,47.3182,-122.279,1230,15750.0,360000
15251,2,1.0,1130,8081.0,1.0,0,0,4,7,1130,0,1921,0,98133,47.7064,-122.355,1220,7800.0,345000
15252,4,1.0,1320,5000.0,1.5,0,0,3,7,1320,0,1928,0,98106,47.5457,-122.363,1640,5164.0,229000
15253,3,1.0,1290,12415.0,1.5,0,0,3,6,1290,0,1908,0,98070,47.3719,-122.461,1620,12415.0,300000
15254,3,3.25,1600,1289.0,3.0,0,0,3,8,1600,0,1998,0,98117,47.6957,-122.375,1600,1376.0,392500
15255,3,1.0,1120,2300.0,1.0,0,0,4,7,820,300,1912,0,98117,47.6797,-122.384,1430,5100.0,552000
15256,2,1.75,2060,7192.0,1.0,0,0,3,7,1420,640,1940,0,98125,47.7038,-122.317,1860,7140.0,457000
15257,4,2.5,2830,13760.0,2.0,0,0,3,8,2830,0,1993,0,98019,47.7334,-121.97,2350,14029.0,518000
15258,3,2.0,1210,6634.0,1.0,0,0,4,7,1210,0,1985,0,98031,47.4097,-122.193,1560,7200.0,237000
15260,3,2.25,2260,17114.0,2.0,0,0,3,7,2260,0,1990,0,98155,47.7537,-122.296,2360,14893.0,605000
15261,4,2.5,1850,8198.0,2.0,0,0,3,7,1850,0,1993,0,98031,47.4079,-122.186,1850,7924.0,295000
15262,4,2.5,1930,8040.0,1.0,0,0,3,7,1380,550,1978,0,98034,47.7283,-122.218,2080,7200.0,513000
15263,4,2.5,3230,4290.0,2.0,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083.0,772500
15264,4,2.5,3230,4290.0,2.0,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083.0,765000
15265,4,2.75,2450,5376.0,1.5,0,0,4,7,1550,900,1920,0,98117,47.6865,-122.396,1920,5264.0,696950
15266,3,1.0,1200,5650.0,1.5,0,0,3,7,1200,0,1928,0,98178,47.5065,-122.249,1610,5650.0,329000
15267,3,2.5,2360,8093.0,2.0,0,0,3,8,2360,0,1995,0,98092,47.3257,-122.17,1860,6762.0,339999
15268,3,1.0,1060,9506.0,1.0,0,0,3,7,1060,0,1959,0,98125,47.7317,-122.31,1520,8469.0,364500
15269,5,1.75,2220,6000.0,1.5,0,0,3,7,1420,800,1923,0,98199,47.648,-122.384,1550,1715.0,607500
15270,3,1.0,880,6664.0,1.0,0,0,3,6,880,0,1961,0,98033,47.6855,-122.199,1690,6564.0,550000
15271,4,2.0,2510,9750.0,1.0,0,0,3,8,1630,880,1960,0,98028,47.7438,-122.229,1980,9750.0,479900
15272,4,4.0,2530,1774.0,3.0,0,2,3,9,2100,430,2013,0,98119,47.6362,-122.369,2160,2400.0,1120000
15273,2,1.0,700,10540.0,1.0,0,0,3,6,700,0,1953,0,98166,47.438,-122.336,890,10540.0,192000
15274,3,2.0,1500,5200.0,1.0,0,0,3,7,1060,440,1977,0,98042,47.3653,-122.09,1640,5200.0,250000
15275,3,2.0,1130,9879.0,2.0,0,0,3,6,1130,0,1996,0,98053,47.635,-121.964,1900,14907.0,340000
15276,3,2.0,1420,6060.0,1.0,0,0,5,7,830,590,1942,0,98146,47.5102,-122.372,1420,6360.0,340000
15278,2,1.0,1170,5043.0,1.0,0,0,3,6,880,290,1949,0,98108,47.5492,-122.302,1430,5692.0,324800
15279,2,1.0,780,16344.0,1.0,0,0,1,5,780,0,1942,0,98168,47.4739,-122.28,1700,10387.0,78000
15280,4,1.75,1770,12875.0,1.0,0,0,3,8,1770,0,1988,0,98028,47.7438,-122.247,2150,12875.0,400000
15281,3,1.0,1070,4505.0,1.0,0,2,4,7,1070,0,1919,0,98136,47.5305,-122.384,1380,4505.0,640500
15282,3,2.0,1930,10929.0,1.0,0,0,3,8,1260,670,1964,0,98155,47.7657,-122.272,2030,8750.0,570000
15283,3,1.5,1940,2885.0,1.5,0,2,3,8,1940,0,1900,0,98119,47.6308,-122.369,2550,3600.0,1330000
15284,3,2.75,1440,7350.0,1.0,0,0,4,7,1040,400,1980,0,98058,47.4431,-122.138,1510,7350.0,330490
15285,3,2.5,1740,5267.0,2.0,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000.0,325000
15286,3,2.5,1740,5267.0,2.0,0,0,3,7,1740,0,1999,0,98038,47.3777,-122.023,2180,5000.0,335000
15287,5,2.75,2210,13500.0,1.0,0,0,5,7,1460,750,1963,0,98188,47.4468,-122.282,1590,10850.0,314000
15288,4,2.0,2190,3622.0,1.5,0,0,5,8,1990,200,1925,0,98115,47.6887,-122.312,1450,3082.0,625000
15289,3,2.5,2590,7720.0,2.0,0,0,3,9,2590,0,1988,0,98007,47.659,-122.146,2600,9490.0,809000
15291,5,1.75,2180,9178.0,1.0,0,0,3,7,1140,1040,1963,0,98188,47.4364,-122.28,2140,9261.0,275000
15292,4,2.75,2580,11900.0,1.0,0,0,4,7,1620,960,1967,0,98058,47.4475,-122.159,1570,9375.0,358000
15293,3,2.25,2820,8100.0,1.0,0,0,4,7,1720,1100,1947,0,98168,47.4944,-122.304,1040,8100.0,297975
15295,2,1.0,720,8040.0,1.0,0,0,3,6,720,0,1943,0,98166,47.4662,-122.359,2300,9500.0,210000
15296,3,2.5,2260,4550.0,1.5,0,0,4,7,1380,880,1928,0,98126,47.5714,-122.376,1870,4582.0,622500
15297,3,2.5,1550,1092.0,3.0,0,0,3,8,1390,160,2004,0,98102,47.6355,-122.324,1550,1079.0,550000
15298,3,1.75,1390,7700.0,1.0,0,0,5,7,1390,0,1965,0,98058,47.4559,-122.183,1260,7700.0,190000
15299,4,2.5,2380,9362.0,2.0,0,0,3,8,2380,0,2000,0,98023,47.3148,-122.349,2190,9840.0,340000
15300,3,2.5,2640,5964.0,2.0,0,0,3,9,2640,0,2003,0,98052,47.7043,-122.128,2680,5211.0,678000
15301,5,2.0,2260,11970.0,1.0,0,0,4,7,1250,1010,1962,0,98031,47.3896,-122.218,1950,11970.0,275000
15302,3,2.75,1720,6720.0,1.0,0,0,4,7,1270,450,1947,0,98122,47.6138,-122.298,1690,3248.0,493000
15303,3,1.0,1070,14000.0,1.0,0,0,3,7,1070,0,1960,0,98178,47.4971,-122.279,920,12500.0,147000
15304,3,2.25,2000,7225.0,2.0,0,0,4,7,2000,0,1985,0,98030,47.349,-122.167,1950,7464.0,334000
15305,4,2.5,2800,10786.0,1.0,0,0,3,8,1420,1380,1970,0,98008,47.5959,-122.116,2140,10788.0,605000
15307,3,1.0,1620,10610.0,1.0,0,0,4,6,1620,0,1958,0,98059,47.474,-122.125,1680,10795.0,345000
15309,2,1.75,1520,4220.0,1.0,0,0,4,7,840,680,1910,0,98117,47.6876,-122.366,1120,5700.0,470000
15311,3,2.25,1740,10378.0,1.0,0,0,5,7,1740,0,1977,0,98042,47.3815,-122.09,1420,10167.0,255000
